Vital_ID,Vital_Type,Age_Group,Condition_Modifier,Critical_Low_Threshold,Critical_High_Threshold,Moderate_Low_Threshold,Moderate_High_Threshold,Critical_Instability_Score,Moderate_Instability_Score
VITAL05646,Heart_Rate,Elderly,Intense_Exercise,36.0,175.0,88.0,127.0,4,1
VITAL05647,Blood_Pressure_Systolic,Adult,Intense_Exercise,31.0,239.0,99.0,131.0,4,2
VITAL05648,Blood_Pressure_Diastolic,Adult,Post_Surgery,76.0,233.0,84.0,147.0,4,2
VITAL05649,Heart_Rate,Adolescent,Light_Activity,75.0,218.0,93.0,172.0,3,2
VITAL05650,Blood_Pressure_Systolic,Infant,Resting,70.0,229.0,60.0,167.0,4,2
VITAL05651,Blood_Pressure_Systolic,Adult,Light_Activity,88.0,185.0,78.0,177.0,3,1
VITAL05652,Blood_Sugar,Child,Resting,72.0,188.0,93.0,170.0,3,1
VITAL05653,Blood_Pressure_Systolic,Elderly,ICU,82.0,211.0,89.0,128.0,3,2
VITAL05654,Blood_Pressure_Systolic,Very_Elderly,ICU,32.0,193.0,75.0,157.0,3,1
VITAL05655,Blood_Pressure_Systolic,Elderly,Intense_Exercise,38.0,216.0,65.0,146.0,3,2
VITAL05656,Oxygen_Saturation,Infant,Moderate_Exercise,79.0,164.0,92.0,143.0,3,2
VITAL05657,Oxygen_Saturation,Young_Adult,Resting,48.0,236.0,87.0,174.0,4,2
VITAL05658,Blood_Pressure_Diastolic,Adult,Resting,72.0,197.0,84.0,134.0,3,2
VITAL05659,Temperature,Young_Adult,Moderate_Exercise,87.0,199.0,61.0,161.0,3,2
VITAL05660,Blood_Pressure_Systolic,Infant,Moderate_Exercise,81.0,225.0,68.0,124.0,4,1
VITAL05661,Heart_Rate,Adolescent,Light_Activity,86.0,214.0,88.0,178.0,4,2
VITAL05662,Blood_Pressure_Diastolic,Middle_Age,Intense_Exercise,64.0,233.0,79.0,150.0,4,1
VITAL05663,Heart_Rate,Child,Moderate_Exercise,51.0,161.0,65.0,122.0,4,2
VITAL05664,Blood_Pressure_Systolic,Child,Light_Activity,60.0,185.0,79.0,158.0,4,2
VITAL05665,Blood_Sugar,Adult,Light_Activity,59.0,229.0,93.0,162.0,4,1
VITAL05666,Oxygen_Saturation,Child,Moderate_Exercise,49.0,216.0,99.0,136.0,3,1
VITAL05667,Blood_Pressure_Systolic,Adult,Intense_Exercise,85.0,213.0,96.0,141.0,4,1
VITAL05668,Oxygen_Saturation,Young_Adult,Post_Surgery,87.0,238.0,62.0,165.0,3,2
VITAL05669,Oxygen_Saturation,Infant,Moderate_Exercise,47.0,223.0,97.0,140.0,4,1
VITAL05670,Blood_Pressure_Diastolic,Very_Elderly,Post_Surgery,47.0,183.0,93.0,173.0,3,2
VITAL05671,Oxygen_Saturation,Child,ICU,63.0,248.0,79.0,145.0,3,1
VITAL05672,Heart_Rate,Middle_Age,Intense_Exercise,80.0,207.0,68.0,141.0,3,1
VITAL05673,Blood_Pressure_Diastolic,Very_Elderly,Intense_Exercise,63.0,161.0,74.0,163.0,3,1
VITAL05674,Temperature,Adult,ICU,73.0,207.0,68.0,133.0,4,2
VITAL05675,Blood_Sugar,Child,Post_Surgery,77.0,240.0,93.0,163.0,3,2
VITAL05676,Blood_Sugar,Child,Intense_Exercise,76.0,181.0,75.0,150.0,4,2
VITAL05677,Blood_Pressure_Diastolic,Adolescent,Intense_Exercise,44.0,187.0,98.0,148.0,4,2
VITAL05678,Blood_Pressure_Systolic,Young_Adult,Intense_Exercise,59.0,181.0,63.0,120.0,4,1
VITAL05679,Blood_Pressure_Diastolic,Adult,Light_Activity,65.0,156.0,97.0,163.0,3,2
VITAL05680,Oxygen_Saturation,Adult,ICU,62.0,228.0,84.0,144.0,4,2
VITAL05681,Blood_Pressure_Systolic,Child,Intense_Exercise,41.0,225.0,75.0,144.0,3,1
VITAL05682,Oxygen_Saturation,Young_Adult,ICU,43.0,193.0,88.0,121.0,4,2
VITAL05683,Blood_Sugar,Middle_Age,Post_Surgery,79.0,161.0,64.0,131.0,3,2
VITAL05684,Blood_Pressure_Diastolic,Adolescent,Post_Surgery,39.0,202.0,94.0,132.0,3,2
VITAL05685,Heart_Rate,Adult,Moderate_Exercise,72.0,198.0,69.0,176.0,3,1
VITAL05686,Oxygen_Saturation,Infant,Moderate_Exercise,67.0,222.0,85.0,121.0,4,2
VITAL05687,Oxygen_Saturation,Middle_Age,Moderate_Exercise,41.0,166.0,77.0,163.0,3,2
VITAL05688,Blood_Sugar,Elderly,Light_Activity,51.0,234.0,94.0,157.0,3,2
VITAL05689,Oxygen_Saturation,Adolescent,Resting,42.0,232.0,74.0,129.0,3,2
VITAL05690,Temperature,Adolescent,Intense_Exercise,72.0,237.0,72.0,160.0,3,2
VITAL05691,Blood_Pressure_Systolic,Infant,Intense_Exercise,36.0,219.0,75.0,124.0,3,1
VITAL05692,Blood_Sugar,Adolescent,Intense_Exercise,55.0,196.0,76.0,130.0,4,1
VITAL05693,Temperature,Elderly,Resting,51.0,188.0,90.0,176.0,3,2
VITAL05694,Blood_Sugar,Infant,Post_Surgery,64.0,190.0,94.0,165.0,3,1
VITAL05695,Blood_Sugar,Adult,Moderate_Exercise,57.0,169.0,64.0,167.0,4,2
VITAL05696,Blood_Sugar,Very_Elderly,Intense_Exercise,60.0,235.0,87.0,146.0,4,2
VITAL05697,Blood_Pressure_Systolic,Very_Elderly,Intense_Exercise,79.0,176.0,87.0,157.0,3,1
VITAL05698,Temperature,Elderly,ICU,74.0,156.0,88.0,172.0,4,2
VITAL05699,Blood_Sugar,Adolescent,Post_Surgery,37.0,169.0,82.0,131.0,3,2
VITAL05700,Respiratory_Rate,Very_Elderly,Moderate_Exercise,52.0,199.0,80.0,144.0,3,2
VITAL05701,Blood_Pressure_Diastolic,Young_Adult,Light_Activity,38.0,207.0,80.0,167.0,3,1
VITAL05702,Blood_Sugar,Middle_Age,Light_Activity,61.0,230.0,73.0,177.0,4,1
VITAL05703,Heart_Rate,Infant,Moderate_Exercise,32.0,249.0,60.0,161.0,3,2
VITAL05704,Temperature,Elderly,ICU,76.0,188.0,90.0,170.0,4,1
VITAL05705,Blood_Pressure_Diastolic,Middle_Age,Light_Activity,33.0,168.0,90.0,146.0,3,2
VITAL05706,Heart_Rate,Middle_Age,Post_Surgery,68.0,202.0,73.0,124.0,3,1
VITAL05707,Blood_Pressure_Systolic,Young_Adult,ICU,66.0,191.0,85.0,130.0,3,2
VITAL05708,Blood_Pressure_Systolic,Middle_Age,Light_Activity,43.0,191.0,98.0,156.0,4,2
VITAL05709,Temperature,Middle_Age,Light_Activity,57.0,190.0,64.0,152.0,3,2
VITAL05710,Blood_Pressure_Systolic,Young_Adult,Resting,85.0,239.0,66.0,177.0,3,2
VITAL05711,Blood_Pressure_Diastolic,Middle_Age,Light_Activity,32.0,237.0,66.0,165.0,4,1
VITAL05712,Blood_Pressure_Systolic,Adult,ICU,61.0,209.0,66.0,165.0,3,1
VITAL05713,Temperature,Middle_Age,ICU,84.0,158.0,93.0,176.0,3,2
VITAL05714,Respiratory_Rate,Middle_Age,Resting,81.0,187.0,73.0,137.0,3,2
VITAL05715,Respiratory_Rate,Adult,Light_Activity,88.0,152.0,78.0,146.0,4,2
VITAL05716,Blood_Sugar,Child,Post_Surgery,42.0,246.0,63.0,173.0,3,1
VITAL05717,Blood_Sugar,Adolescent,ICU,73.0,181.0,64.0,136.0,4,1
VITAL05718,Respiratory_Rate,Adolescent,Resting,46.0,230.0,84.0,160.0,4,2
VITAL05719,Temperature,Very_Elderly,ICU,57.0,200.0,78.0,127.0,3,2
VITAL05720,Blood_Pressure_Diastolic,Child,Moderate_Exercise,47.0,203.0,62.0,179.0,3,2
VITAL05721,Heart_Rate,Very_Elderly,Light_Activity,45.0,204.0,89.0,178.0,4,2
VITAL05722,Respiratory_Rate,Middle_Age,Moderate_Exercise,65.0,172.0,88.0,176.0,3,1
VITAL05723,Blood_Pressure_Diastolic,Middle_Age,Post_Surgery,69.0,198.0,90.0,136.0,3,2
VITAL05724,Oxygen_Saturation,Elderly,ICU,54.0,237.0,72.0,130.0,4,2
VITAL05725,Respiratory_Rate,Infant,Resting,60.0,151.0,81.0,133.0,4,1
VITAL05726,Temperature,Adult,Intense_Exercise,40.0,185.0,68.0,123.0,4,2
VITAL05727,Oxygen_Saturation,Child,Resting,85.0,201.0,73.0,167.0,4,2
VITAL05728,Respiratory_Rate,Infant,Post_Surgery,84.0,201.0,92.0,133.0,3,1
VITAL05729,Blood_Pressure_Systolic,Infant,Intense_Exercise,87.0,212.0,74.0,120.0,4,1
VITAL05730,Heart_Rate,Middle_Age,Light_Activity,54.0,203.0,85.0,143.0,3,1
VITAL05731,Heart_Rate,Adult,ICU,41.0,226.0,75.0,177.0,3,2
VITAL05732,Blood_Sugar,Elderly,Resting,87.0,198.0,91.0,169.0,4,2
VITAL05733,Oxygen_Saturation,Middle_Age,Resting,40.0,156.0,83.0,131.0,4,1
VITAL05734,Temperature,Middle_Age,Moderate_Exercise,59.0,246.0,92.0,124.0,3,2
VITAL05735,Blood_Pressure_Systolic,Child,Resting,63.0,165.0,68.0,151.0,4,1
VITAL05736,Blood_Sugar,Infant,Light_Activity,75.0,197.0,89.0,134.0,3,2
VITAL05737,Blood_Pressure_Systolic,Elderly,ICU,51.0,173.0,73.0,157.0,4,1
VITAL05738,Blood_Pressure_Systolic,Middle_Age,Moderate_Exercise,46.0,241.0,83.0,164.0,3,1
VITAL05739,Respiratory_Rate,Child,Resting,81.0,177.0,73.0,130.0,3,1
VITAL05740,Heart_Rate,Very_Elderly,Post_Surgery,73.0,200.0,84.0,173.0,4,2
VITAL05741,Respiratory_Rate,Infant,Light_Activity,68.0,164.0,72.0,131.0,3,1
VITAL05742,Oxygen_Saturation,Very_Elderly,Resting,40.0,207.0,63.0,120.0,3,1
VITAL05743,Blood_Pressure_Diastolic,Child,Resting,73.0,248.0,72.0,165.0,3,1
VITAL05744,Blood_Sugar,Adult,ICU,40.0,223.0,96.0,127.0,4,1
VITAL05745,Blood_Pressure_Diastolic,Very_Elderly,Resting,50.0,213.0,67.0,154.0,3,1
VITAL05746,Blood_Pressure_Systolic,Infant,Light_Activity,42.0,154.0,92.0,135.0,3,2
VITAL05747,Respiratory_Rate,Elderly,Intense_Exercise,71.0,177.0,75.0,172.0,4,2
VITAL05748,Blood_Pressure_Systolic,Elderly,Light_Activity,40.0,215.0,63.0,178.0,3,1
VITAL05749,Blood_Pressure_Diastolic,Very_Elderly,Post_Surgery,36.0,226.0,81.0,121.0,4,2
VITAL05750,Temperature,Child,Moderate_Exercise,58.0,157.0,79.0,168.0,3,1
VITAL05751,Temperature,Adult,ICU,35.0,150.0,78.0,159.0,4,2
VITAL05752,Oxygen_Saturation,Middle_Age,Intense_Exercise,70.0,206.0,95.0,171.0,3,1
VITAL05753,Oxygen_Saturation,Infant,Intense_Exercise,69.0,201.0,68.0,154.0,3,1
VITAL05754,Temperature,Middle_Age,Moderate_Exercise,78.0,189.0,82.0,177.0,4,1
VITAL05755,Oxygen_Saturation,Child,Moderate_Exercise,79.0,191.0,82.0,155.0,3,1
VITAL05756,Blood_Pressure_Diastolic,Adult,Light_Activity,66.0,161.0,77.0,175.0,4,2
VITAL05757,Respiratory_Rate,Middle_Age,ICU,82.0,179.0,87.0,161.0,4,2
VITAL05758,Blood_Pressure_Systolic,Infant,Resting,62.0,227.0,60.0,120.0,3,1
VITAL05759,Respiratory_Rate,Child,Moderate_Exercise,63.0,221.0,69.0,139.0,3,2
VITAL05760,Blood_Pressure_Diastolic,Elderly,Moderate_Exercise,66.0,214.0,89.0,144.0,3,2
VITAL05761,Heart_Rate,Young_Adult,Resting,55.0,213.0,77.0,129.0,3,2
VITAL05762,Respiratory_Rate,Adolescent,Light_Activity,35.0,153.0,99.0,129.0,4,1
VITAL05763,Blood_Pressure_Systolic,Infant,Light_Activity,56.0,245.0,65.0,148.0,3,1
VITAL05764,Blood_Pressure_Systolic,Infant,Moderate_Exercise,80.0,172.0,90.0,155.0,4,1
VITAL05765,Oxygen_Saturation,Middle_Age,ICU,66.0,154.0,64.0,125.0,4,2
VITAL05766,Blood_Pressure_Diastolic,Infant,Post_Surgery,35.0,177.0,71.0,152.0,4,2
VITAL05767,Blood_Sugar,Adolescent,Light_Activity,65.0,171.0,89.0,120.0,4,2
VITAL05768,Heart_Rate,Infant,Post_Surgery,35.0,163.0,76.0,151.0,3,2
VITAL05769,Respiratory_Rate,Young_Adult,Resting,88.0,209.0,83.0,158.0,3,2
VITAL05770,Blood_Pressure_Systolic,Adult,Post_Surgery,53.0,229.0,69.0,137.0,4,2
VITAL05771,Respiratory_Rate,Young_Adult,ICU,77.0,188.0,96.0,138.0,3,1
VITAL05772,Temperature,Elderly,Intense_Exercise,48.0,208.0,61.0,141.0,3,2
VITAL05773,Respiratory_Rate,Adult,Moderate_Exercise,44.0,204.0,63.0,133.0,3,2
VITAL05774,Heart_Rate,Child,ICU,65.0,213.0,64.0,158.0,4,2
VITAL05775,Blood_Sugar,Adolescent,Resting,54.0,221.0,92.0,159.0,3,2
VITAL05776,Blood_Sugar,Child,Intense_Exercise,41.0,192.0,74.0,156.0,4,2
VITAL05777,Blood_Sugar,Infant,Intense_Exercise,54.0,249.0,97.0,168.0,3,2
VITAL05778,Blood_Pressure_Diastolic,Adolescent,ICU,36.0,164.0,98.0,151.0,4,1
VITAL05779,Blood_Pressure_Systolic,Very_Elderly,Post_Surgery,59.0,233.0,88.0,121.0,4,1
VITAL05780,Temperature,Adult,Light_Activity,44.0,243.0,65.0,142.0,4,1
VITAL05781,Blood_Sugar,Elderly,ICU,77.0,206.0,63.0,146.0,4,2
VITAL05782,Blood_Pressure_Systolic,Young_Adult,Light_Activity,74.0,154.0,76.0,140.0,3,1
VITAL05783,Blood_Pressure_Systolic,Infant,ICU,84.0,248.0,79.0,154.0,4,2
VITAL05784,Blood_Pressure_Diastolic,Infant,Light_Activity,37.0,175.0,60.0,178.0,3,1
VITAL05785,Temperature,Child,Moderate_Exercise,55.0,185.0,66.0,159.0,3,2
VITAL05786,Heart_Rate,Adolescent,Moderate_Exercise,51.0,157.0,85.0,152.0,3,2
VITAL05787,Temperature,Adult,ICU,73.0,221.0,61.0,163.0,3,1
VITAL05788,Blood_Pressure_Diastolic,Young_Adult,Post_Surgery,33.0,216.0,79.0,137.0,3,2
VITAL05789,Oxygen_Saturation,Child,Resting,37.0,188.0,73.0,126.0,4,1
VITAL05790,Blood_Pressure_Diastolic,Child,Resting,83.0,203.0,67.0,160.0,4,2
VITAL05791,Heart_Rate,Very_Elderly,Resting,61.0,175.0,97.0,134.0,4,1
VITAL05792,Blood_Pressure_Systolic,Adolescent,ICU,77.0,159.0,71.0,146.0,3,2
VITAL05793,Heart_Rate,Adult,Light_Activity,39.0,206.0,73.0,132.0,4,2
VITAL05794,Oxygen_Saturation,Young_Adult,Intense_Exercise,45.0,239.0,64.0,178.0,4,2
VITAL05795,Blood_Pressure_Systolic,Adolescent,Moderate_Exercise,51.0,188.0,89.0,179.0,3,2
VITAL05796,Respiratory_Rate,Very_Elderly,Light_Activity,65.0,158.0,77.0,142.0,4,1
VITAL05797,Blood_Pressure_Diastolic,Adolescent,Post_Surgery,30.0,214.0,64.0,146.0,3,2
VITAL05798,Blood_Pressure_Systolic,Very_Elderly,Resting,47.0,210.0,78.0,157.0,4,2
VITAL05799,Blood_Pressure_Diastolic,Young_Adult,ICU,70.0,154.0,98.0,160.0,3,1
VITAL05800,Blood_Pressure_Diastolic,Infant,Post_Surgery,33.0,218.0,77.0,160.0,3,1
VITAL05801,Oxygen_Saturation,Middle_Age,Moderate_Exercise,57.0,166.0,75.0,136.0,3,2
VITAL05802,Heart_Rate,Infant,Post_Surgery,56.0,176.0,60.0,164.0,3,1
VITAL05803,Blood_Pressure_Diastolic,Adult,Light_Activity,64.0,186.0,93.0,120.0,3,2
VITAL05804,Respiratory_Rate,Elderly,Post_Surgery,53.0,170.0,99.0,137.0,3,1
VITAL05805,Blood_Pressure_Systolic,Adult,Post_Surgery,70.0,231.0,66.0,137.0,3,2
VITAL05806,Blood_Pressure_Systolic,Young_Adult,Resting,30.0,212.0,69.0,151.0,3,2
VITAL05807,Respiratory_Rate,Elderly,Moderate_Exercise,54.0,241.0,75.0,147.0,4,2
VITAL05808,Blood_Sugar,Elderly,ICU,84.0,240.0,85.0,145.0,4,2
VITAL05809,Temperature,Young_Adult,Resting,67.0,156.0,63.0,155.0,4,1
VITAL05810,Oxygen_Saturation,Infant,ICU,53.0,188.0,89.0,156.0,3,1
VITAL05811,Oxygen_Saturation,Infant,Light_Activity,52.0,242.0,64.0,152.0,4,2
VITAL05812,Temperature,Very_Elderly,Moderate_Exercise,64.0,226.0,82.0,166.0,3,2
VITAL05813,Oxygen_Saturation,Middle_Age,Intense_Exercise,63.0,195.0,97.0,146.0,4,2
VITAL05814,Blood_Sugar,Very_Elderly,Intense_Exercise,84.0,158.0,76.0,176.0,3,1
VITAL05815,Blood_Pressure_Systolic,Young_Adult,Moderate_Exercise,51.0,163.0,71.0,136.0,3,2
VITAL05816,Blood_Pressure_Diastolic,Adolescent,Light_Activity,55.0,239.0,92.0,142.0,4,1
VITAL05817,Blood_Pressure_Diastolic,Adult,Moderate_Exercise,56.0,228.0,73.0,162.0,3,2
VITAL05818,Blood_Pressure_Diastolic,Infant,ICU,56.0,190.0,99.0,173.0,4,1
VITAL05819,Heart_Rate,Very_Elderly,Resting,31.0,188.0,70.0,162.0,4,1
VITAL05820,Heart_Rate,Adolescent,Intense_Exercise,46.0,234.0,96.0,173.0,4,2
VITAL05821,Blood_Pressure_Diastolic,Infant,Moderate_Exercise,61.0,219.0,81.0,178.0,3,1
VITAL05822,Blood_Pressure_Systolic,Young_Adult,Post_Surgery,37.0,221.0,77.0,178.0,3,1
VITAL05823,Heart_Rate,Adult,Resting,36.0,186.0,97.0,165.0,3,1
VITAL05824,Heart_Rate,Child,Intense_Exercise,80.0,209.0,74.0,158.0,4,2
VITAL05825,Blood_Pressure_Systolic,Child,Resting,72.0,216.0,78.0,134.0,3,2
VITAL05826,Blood_Pressure_Diastolic,Adult,Light_Activity,43.0,242.0,64.0,138.0,4,2
VITAL05827,Heart_Rate,Elderly,ICU,60.0,241.0,71.0,161.0,3,2
VITAL05828,Blood_Pressure_Systolic,Elderly,Light_Activity,73.0,202.0,95.0,138.0,4,2
VITAL05829,Blood_Pressure_Diastolic,Adolescent,ICU,60.0,246.0,61.0,128.0,4,1
VITAL05830,Respiratory_Rate,Elderly,Light_Activity,31.0,175.0,93.0,150.0,4,1
VITAL05831,Heart_Rate,Child,Light_Activity,85.0,202.0,77.0,146.0,4,2
VITAL05832,Respiratory_Rate,Very_Elderly,Light_Activity,67.0,192.0,60.0,176.0,3,2
VITAL05833,Respiratory_Rate,Elderly,ICU,43.0,156.0,61.0,126.0,3,1
VITAL05834,Temperature,Infant,Moderate_Exercise,88.0,200.0,99.0,127.0,3,2
VITAL05835,Heart_Rate,Middle_Age,Post_Surgery,60.0,232.0,87.0,144.0,3,1
VITAL05836,Blood_Pressure_Systolic,Adult,ICU,67.0,180.0,66.0,177.0,4,2
VITAL05837,Temperature,Young_Adult,Resting,41.0,206.0,63.0,144.0,3,2
VITAL05838,Blood_Pressure_Systolic,Young_Adult,Moderate_Exercise,78.0,227.0,60.0,134.0,4,2
VITAL05839,Heart_Rate,Elderly,Post_Surgery,68.0,159.0,70.0,172.0,4,2
VITAL05840,Heart_Rate,Young_Adult,Resting,79.0,204.0,61.0,151.0,4,1
VITAL05841,Respiratory_Rate,Adult,Post_Surgery,85.0,169.0,77.0,128.0,4,2
VITAL05842,Temperature,Adolescent,Resting,75.0,187.0,77.0,177.0,3,2
VITAL05843,Temperature,Very_Elderly,ICU,77.0,239.0,89.0,136.0,4,2
VITAL05844,Respiratory_Rate,Child,Light_Activity,57.0,174.0,91.0,175.0,4,2
VITAL05845,Respiratory_Rate,Infant,Resting,41.0,228.0,65.0,159.0,4,2
VITAL05846,Oxygen_Saturation,Adolescent,Light_Activity,64.0,244.0,65.0,125.0,4,2
VITAL05847,Respiratory_Rate,Middle_Age,Resting,39.0,239.0,96.0,158.0,4,2
VITAL05848,Temperature,Infant,Intense_Exercise,49.0,234.0,69.0,143.0,3,2
VITAL05849,Blood_Pressure_Diastolic,Adult,Moderate_Exercise,87.0,183.0,97.0,131.0,4,2
VITAL05850,Blood_Pressure_Diastolic,Infant,Moderate_Exercise,59.0,162.0,87.0,136.0,4,2
VITAL05851,Blood_Pressure_Diastolic,Infant,Light_Activity,31.0,227.0,83.0,120.0,4,2
VITAL05852,Blood_Pressure_Systolic,Elderly,ICU,36.0,159.0,75.0,138.0,4,2
VITAL05853,Heart_Rate,Very_Elderly,Resting,86.0,196.0,95.0,159.0,4,2
VITAL05854,Blood_Sugar,Adolescent,Post_Surgery,89.0,210.0,93.0,147.0,4,2
VITAL05855,Respiratory_Rate,Middle_Age,ICU,86.0,236.0,82.0,169.0,3,2
VITAL05856,Blood_Pressure_Diastolic,Young_Adult,ICU,38.0,175.0,68.0,128.0,3,2
VITAL05857,Heart_Rate,Infant,ICU,34.0,206.0,73.0,144.0,4,2
VITAL05858,Blood_Sugar,Infant,Resting,87.0,245.0,82.0,157.0,3,2
VITAL05859,Blood_Pressure_Diastolic,Elderly,Resting,41.0,166.0,93.0,142.0,4,1
VITAL05860,Blood_Sugar,Adult,Post_Surgery,85.0,210.0,77.0,151.0,4,2
VITAL05861,Heart_Rate,Very_Elderly,Moderate_Exercise,70.0,207.0,85.0,168.0,4,2
VITAL05862,Oxygen_Saturation,Adolescent,Resting,41.0,181.0,81.0,171.0,4,2
VITAL05863,Heart_Rate,Adolescent,Moderate_Exercise,58.0,189.0,94.0,139.0,4,1
VITAL05864,Heart_Rate,Adolescent,Intense_Exercise,34.0,231.0,71.0,167.0,4,1
VITAL05865,Blood_Pressure_Systolic,Infant,Moderate_Exercise,73.0,244.0,74.0,138.0,4,2
VITAL05866,Heart_Rate,Very_Elderly,Intense_Exercise,34.0,229.0,65.0,129.0,4,1
VITAL05867,Temperature,Adolescent,Light_Activity,82.0,218.0,60.0,124.0,4,2
VITAL05868,Temperature,Elderly,Light_Activity,67.0,169.0,67.0,127.0,3,2
VITAL05869,Heart_Rate,Adult,Intense_Exercise,73.0,200.0,78.0,144.0,3,1
VITAL05870,Oxygen_Saturation,Infant,Intense_Exercise,89.0,204.0,60.0,144.0,3,1
VITAL05871,Oxygen_Saturation,Adolescent,Resting,57.0,234.0,82.0,148.0,3,2
VITAL05872,Respiratory_Rate,Elderly,Post_Surgery,84.0,195.0,72.0,123.0,3,2
VITAL05873,Oxygen_Saturation,Middle_Age,Post_Surgery,68.0,169.0,97.0,169.0,3,1
VITAL05874,Blood_Pressure_Systolic,Middle_Age,Light_Activity,63.0,224.0,86.0,126.0,3,1
VITAL05875,Blood_Pressure_Systolic,Adult,Moderate_Exercise,84.0,224.0,61.0,130.0,4,1
VITAL05876,Blood_Sugar,Young_Adult,Resting,74.0,204.0,84.0,175.0,3,2
VITAL05877,Oxygen_Saturation,Very_Elderly,Moderate_Exercise,51.0,223.0,95.0,125.0,4,1
VITAL05878,Blood_Sugar,Infant,Intense_Exercise,42.0,181.0,95.0,121.0,3,2
VITAL05879,Blood_Pressure_Diastolic,Middle_Age,Post_Surgery,36.0,208.0,91.0,156.0,4,1
VITAL05880,Blood_Pressure_Systolic,Very_Elderly,Resting,68.0,202.0,70.0,131.0,4,2
VITAL05881,Blood_Pressure_Systolic,Very_Elderly,Moderate_Exercise,81.0,249.0,86.0,146.0,4,1
VITAL05882,Blood_Pressure_Systolic,Very_Elderly,Light_Activity,30.0,239.0,94.0,179.0,4,2
VITAL05883,Blood_Pressure_Diastolic,Very_Elderly,Light_Activity,33.0,244.0,71.0,136.0,3,1
VITAL05884,Heart_Rate,Child,Resting,47.0,247.0,81.0,173.0,4,2
VITAL05885,Blood_Sugar,Infant,Post_Surgery,70.0,184.0,72.0,145.0,4,1
VITAL05886,Blood_Pressure_Diastolic,Young_Adult,Resting,77.0,216.0,95.0,157.0,4,1
VITAL05887,Temperature,Elderly,ICU,85.0,248.0,64.0,175.0,3,2
VITAL05888,Temperature,Young_Adult,ICU,79.0,172.0,93.0,126.0,4,1
VITAL05889,Temperature,Middle_Age,Post_Surgery,70.0,159.0,96.0,166.0,3,1
VITAL05890,Blood_Pressure_Systolic,Adult,ICU,79.0,155.0,97.0,156.0,3,1
VITAL05891,Respiratory_Rate,Young_Adult,Intense_Exercise,53.0,203.0,88.0,154.0,3,1
VITAL05892,Respiratory_Rate,Elderly,Light_Activity,31.0,228.0,60.0,144.0,4,2
VITAL05893,Temperature,Child,ICU,63.0,218.0,77.0,151.0,3,2
VITAL05894,Temperature,Infant,Resting,60.0,181.0,80.0,137.0,3,1
VITAL05895,Temperature,Child,Post_Surgery,52.0,187.0,82.0,174.0,4,2
VITAL05896,Oxygen_Saturation,Infant,Intense_Exercise,44.0,173.0,97.0,135.0,3,1
VITAL05897,Blood_Pressure_Diastolic,Adolescent,Resting,55.0,207.0,94.0,164.0,4,2
VITAL05898,Temperature,Middle_Age,Resting,65.0,216.0,85.0,167.0,3,1
VITAL05899,Heart_Rate,Child,Post_Surgery,70.0,204.0,78.0,132.0,3,1
VITAL05900,Respiratory_Rate,Young_Adult,Moderate_Exercise,35.0,221.0,97.0,147.0,4,2
VITAL05901,Blood_Sugar,Elderly,Resting,82.0,245.0,82.0,125.0,3,1
VITAL05902,Respiratory_Rate,Child,Intense_Exercise,38.0,239.0,78.0,146.0,3,1
VITAL05903,Blood_Sugar,Very_Elderly,Moderate_Exercise,50.0,177.0,63.0,127.0,3,1
VITAL05904,Heart_Rate,Middle_Age,Resting,86.0,156.0,65.0,169.0,4,2
VITAL05905,Respiratory_Rate,Middle_Age,ICU,31.0,238.0,78.0,171.0,3,1
VITAL05906,Respiratory_Rate,Elderly,Post_Surgery,34.0,208.0,79.0,175.0,3,1
VITAL05907,Blood_Pressure_Systolic,Adult,Intense_Exercise,44.0,158.0,66.0,156.0,3,1
VITAL05908,Respiratory_Rate,Infant,ICU,53.0,234.0,89.0,137.0,4,2
VITAL05909,Blood_Pressure_Systolic,Child,ICU,74.0,230.0,86.0,163.0,4,2
VITAL05910,Blood_Pressure_Diastolic,Middle_Age,Post_Surgery,49.0,196.0,80.0,134.0,3,2
VITAL05911,Respiratory_Rate,Very_Elderly,Resting,43.0,206.0,68.0,164.0,4,2
VITAL05912,Temperature,Child,Light_Activity,44.0,230.0,91.0,152.0,4,1
VITAL05913,Temperature,Adolescent,Resting,80.0,215.0,63.0,124.0,4,2
VITAL05914,Blood_Pressure_Systolic,Very_Elderly,Resting,87.0,173.0,90.0,178.0,3,1
VITAL05915,Oxygen_Saturation,Middle_Age,Post_Surgery,43.0,220.0,62.0,145.0,4,2
VITAL05916,Blood_Sugar,Adult,Intense_Exercise,48.0,162.0,60.0,158.0,4,1
VITAL05917,Respiratory_Rate,Elderly,Resting,38.0,234.0,60.0,127.0,4,2
VITAL05918,Blood_Sugar,Adult,ICU,57.0,230.0,80.0,147.0,4,1
VITAL05919,Respiratory_Rate,Very_Elderly,ICU,58.0,244.0,71.0,173.0,3,2
VITAL05920,Temperature,Young_Adult,Post_Surgery,48.0,246.0,89.0,125.0,4,2
VITAL05921,Temperature,Adolescent,Intense_Exercise,62.0,178.0,94.0,145.0,3,1
VITAL05922,Temperature,Adult,Post_Surgery,56.0,197.0,82.0,157.0,4,2
VITAL05923,Blood_Pressure_Systolic,Young_Adult,ICU,59.0,200.0,77.0,169.0,4,2
VITAL05924,Blood_Pressure_Diastolic,Middle_Age,Light_Activity,48.0,213.0,60.0,164.0,4,1
